Event_Id,Investigation_Type,Accident_Number,Event_Date,City,State,County,State_FIPS,County_FIPS,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status,Publication_Date
20001214X44724 , Accident , ATL84FA017 , 10/14/1983 ,KNOXVILLE,TN,KNOX COUNTY,47,093,  , SKY RANCH , Fatal(1) , Substantial ,  , N5547K , BELLANCA , 8KCAB , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20160830X24345 , Accident , WPR16FA172 , 08/30/2016 ,Sparks,NV,WASHOE COUNTY,32,031, RNO , Reno/Tahoe International , Fatal(2) , Destroyed , Airplane , N985CA , BEECH , A36 , No ,1, Reciprocating , Part 91: General Aviation ,  , Unknown ,  ,2,  ,  ,  ,  , APPROACH , Preliminary , 09/08/2016 
20001214X44801 , Accident , DEN84FA011 , 10/13/1983 ,HANKSVILLE,UT,WAYNE COUNTY,49,055,  ,  , Fatal(2) , Destroyed ,  , N3254Y , CESSNA ,182, No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44795 , Accident , DCA84AA002 , 10/11/1983 ,PINCKNEYVILLE,IL,PERRY COUNTY,17,145,  ,  , Fatal(10) , Destroyed ,  , N748LL , HAWKER SIDDELEY , HS-748-2A , No ,2, Turbo Prop ,  , SCHD , Unknown ," AIR ILLINOIS, INC ",10,0,0,0, IMC , CLIMB , Probable Cause ,  
20001214X39667 , Accident , MIA84FA164 , 05/10/1984 ,SUGAR LOAF KEY,FL,LEON COUNTY,12,073,6,  , Fatal(1) , Destroyed ,  , N487M , MOONEY , M-18C , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44959 , Accident , SEA84FA007 , 10/09/1983 ,CHALLIS,ID,CUSTER COUNTY,16,037,  ,  , Fatal(1) , Destroyed ,  , N97845 , CESSNA , 182Q , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,3,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44921 , Accident , MKC84FA005 , 10/09/1983 ,SULLIVAN,MO,CRAWFORD COUNTY,29,055,  ,  , Fatal(2) , Destroyed ,  , N55008 , BELLANCA , 8KCAB , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44860 , Accident , FTW84LAMS1 , 10/09/1983 ,GULF OF MEXICO ,#VALUE!,#VALUE!,#VALUE!,#N/A,  ,  , Fatal(1) , Destroyed ,  , N4437T , PIPER , PA-34-200 , No ,2, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , UNKNOWN , Probable Cause ,  
20001214X44759 , Accident , CHI84AA016 , 10/09/1983 ,BATTLE CREEK,MI,CALHOUN COUNTY,26,025,  ,  , Fatal(1) , Destroyed ,  , N22SK , KEMMEYER , SONERAI II , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44903 , Accident , MIA84FA005 , 10/08/1983 ,VENICE,FL,SARASOTA COUNTY,12,115, VNC , VENICE MUNICIPAL , Fatal(1) , Destroyed ,  , N80682 , GLOBE , GC-1B , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44878 , Accident , LAX84LA008 , 10/08/1983 ,PACIFICA,CA,SAN MATEO COUNTY,06,081,  ,  , Fatal(1) , Substantial ,  , N555EZ , JOHNSON , VARIEZE , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20011010X02068 , Accident , FTW02FA005 , 10/04/2001 ,Sargent,TX,HAYS COUNTY,48,209, NONE , Private Airstrip , Fatal(1) , Destroyed ,  , N6212S , Cessna , 150G , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 08/26/2002 
20001214X44805 , Accident , DEN84FA019 , 10/08/1983 ,KIM,CO,LAS ANIMAS COUNTY,08,071,  ,  , Fatal(1) , Destroyed ,  , N2174M , PIPER , PA-28-236 , No ,1, Reciprocating ,  ,  , Business ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20130830X10122 , Accident , ANC13FA090 , 08/29/2013 ,Sutton,AK,JUNEAU CITY AND BOROUGH,02,110,  , N/A , Fatal(2) , Substantial , Airplane , N9624S , CHAMPION , 7ECA , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/20/2015 
20001214X44920 , Accident , MKC84FA002 , 10/05/1983 ,SPRINGFIELD,MO,CHRISTIAN COUNTY,29,043, SGF , SPRINGFIELD REG. , Fatal(4) , Destroyed ,  , N5191E , CESSNA , 182R , No ,1, Reciprocating ,  , NSCH , Unknown ,  ,4,0,0,0, IMC , APPROACH , Probable Cause ,  
20001206X00792 , Accident , MIA94FA067 , 02/06/1994 ,SUGARLOAF KEY,FL,LEON COUNTY,12,073,  ,  , Fatal(2) , Destroyed ,  , N626CN , PIPER , PA-32RT-300 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , DESCENT , Probable Cause , 11/18/1994 
20001214X44901 , Accident , MIA84FA003 , 10/04/1983 ,PUNTA GORDA,FL,CHARLOTTE COUNTY,12,015, PGD , CHARLOTTE COUNTY , Fatal(1) , Destroyed ,  , N55AK , KIMBAL , DYKE DELTA JD2 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44863 , Accident , LAX84FA005 , 10/04/1983 ,BURBANK,CA,LOS ANGELES COUNTY,06,037, BUR , BURBANK , Fatal(1) , Destroyed ,  , N8146T , CESSNA , 175B , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, UNK , CRUISE , Probable Cause ,  
20001214X44760 , Accident , CHI84FA007 , 10/04/1983 ,MALINTA,OH,HENRY COUNTY,39,069, OH17 , HENERY CO. , Fatal(1) , Destroyed ,  , N7529Q , CESSNA , 320Q , No ,2, Reciprocating ,  ,  , Positioning ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44819 , Accident , FTW84FA001B , 10/02/1983 ,LA PORTE,TX,HARRIS COUNTY,48,201, T41 , LA PORTE MUNI , Fatal(1) , Substantial ,  , N9132A , PIPER , PA-38-112 , No ,1, Reciprocating ,  ,  , Instructional ,  ,1,0,0,1, VMC , GO-AROUND , Probable Cause ,  
20001214X44819 , Accident , FTW84FA001A , 10/02/1983 ,LA PORTE,TX,HARRIS COUNTY,48,201, T41 , LA PORTE MUNI , Fatal(1) , Destroyed ,  , N6281Q , CESSNA ,152, No ,1, Reciprocating ,  ,  , Instructional ,  ,1,0,0,1, VMC , TAKEOFF , Probable Cause ,  
20050811X01227 , Accident , LAX05LA239 , 07/19/2005 ,Sparks,NV,WASHOE COUNTY,32,031, NV23 , AIR SAILING , Fatal(1) , Destroyed ,  , N9276Y , As+ Ltd , AC4 , Yes ,0,  ,  ,  , Personal ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 12/28/2006 
20001213X28735 , Accident , BFO89FA063 , 07/28/1989 ,TRUE,WV,KANAWHA COUNTY,54,039,  ,  , Fatal(1) , Destroyed ,  , N7162P , PIPER , PA-24-250 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause , 06/22/1992 
20001214X44669 , Accident , NYC83FA260 , 09/30/1983 ,LIVERMORE FALLS,ME,ANDROSCOGGIN COUNTY,23,001, B10 , BOWMAN , Fatal(3) , Destroyed ,  , N2429D , CESSNA , 170B , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , GO-AROUND , Probable Cause ,  
20140406X10930 , Accident , ERA14FA182 , 04/06/2014 ,Summerfield,FL,LEON COUNTY,12,073, 2FA2 , Monroe Airpark , Fatal(2) , Substantial , Airplane , N57DC , MONROE DENNIS , RV-7 , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/14/2016 
20001214X44412 , Accident , ATL83FA386 , 09/30/1983 ,RINGGOLD,GA,CATOOSA COUNTY,13,047,  ,  , Fatal(1) , Substantial ,  , N6063J , CESSNA , A150L , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44526 , Accident , FTW83FA441 , 09/26/1983 ,LEESVILLE,LA,VERNON PARISH,22,115, LA24 , LEESVILLE , Fatal(3) , Destroyed ,  , N3058U , CESSNA , 172E , No ,1, Reciprocating ,  ,  , Personal ,  ,3,1,0,0, VMC , CLIMB , Probable Cause ,  
20001214X35774 , Accident , NYC85FA064 , 02/13/1985 ,ST. MARY'S,PA,DAUPHIN COUNTY,42,043, 8G5 , ST. MARYS , Fatal(2) , Destroyed ,  , N2019U , BEECH , G90 , No ,2, Turbo Prop ,  ,  , Business ,  ,2,0,0,0, IMC , APPROACH , Probable Cause ,  
20001214X44458 , Accident , CHI83FA445 , 09/25/1983 ,CONSTANTINE,MI,ST. JOSEPH COUNTY,26,149,  ,  , Fatal(1) , Destroyed ,  , N2531G , CESSNA , 182B , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, UNK , CRUISE , Probable Cause ,  
20001214X44457 , Accident , CHI83FA441 , 09/25/1983 ,BETHANY,IL,MOULTRIE COUNTY,17,139,  ,  , Fatal(2) , Destroyed ,  , N8236U , PIPER , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44456 , Accident , CHI83FA440 , 09/25/1983 ,RAYMOND,IL,MONTGOMERY COUNTY,17,135,  ,  , Fatal(2) , Destroyed ,  , N3184 , Ercoupe (Eng & Research Corp.) , 415-C , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44411 , Accident , ATL83FA378 , 09/25/1983 ,BENSON,NC,HARNETT COUNTY,37,085,  ,  , Fatal(3) , Destroyed ,  , N8360B , CESSNA ,172, No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44668 , Accident , NYC83FA256 , 09/24/1983 ,BURLINGTON,VT,CHITTENDEN COUNTY,50,007, BTV , BURLINGTON INTERNATIONAL , Fatal(1) , Destroyed ,  , CGOEL , MOONEY , M20F , No ,1, Reciprocating ,  ,  , Personal ,  ,1,3,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44519 , Accident , DEN83LU005 , 09/24/1983 ,SIOUX FALLS,SD,LINCOLN COUNTY,46,083,  ,  , Fatal(1) , Destroyed ,  , NONE , EIPPER QUICKSIVER E , (MODIFIED) , Yes ,1, Reciprocating ,  , UNK , Unknown ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44500 , Accident , DEN83FA222 , 09/24/1983 ,ENCAMPMENT,WY,CARBON COUNTY,56,007,  ,  , Fatal(2) , Destroyed ,  , N3770P , PIPER , PA-18-150 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44499 , Accident , DEN83FA221 , 09/24/1983 ,SALT LAKE CITY,UT,SALT LAKE COUNTY,49,035, SLC , SALT LAKE CITY INTL , Fatal(3) , Destroyed ,  , N9464V , MOONEY , M20F , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20020917X02852 , Accident , ATL82FA251 , 08/29/1982 ,STATE ROAD,NC,DURHAM COUNTY,37,063, ZEF , ELKIN MUNICIPAL , Fatal(1) , Destroyed , Airplane , N38231 , PIPER , PA-28R-201T , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,0,0,0, VMC , DESCENT , Probable Cause , 08/29/1983 
20001214X41226 , Accident , SEA84FA223 , 09/07/1984 ,SKAMANIA,WA,THURSTON COUNTY,53,067,  ,  , Fatal(2) , Destroyed ,  , N191WB , CESSNA , T210M , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44573 , Accident , LAX83FA458 , 09/23/1983 ,FLAGSTAFF,AZ,COCONINO COUNTY,04,005,  ,  , Fatal(2) , Destroyed ,  , N7353N , CESSNA , TU206-G , No ,1, Reciprocating ,  , NSCH , Unknown , FIESTA AIRLINE ,2,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44455 , Accident , CHI83FA438 , 09/23/1983 ,PAOLI,IN,ORANGE COUNTY,18,117,142, PAOLI , Fatal(1) , Destroyed ,  , N6469 , BENSEN , B8M , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44572 , Accident , LAX83FA456 , 09/22/1983 ,PATTERSON,CA,STANISLAUS COUNTY,06,099,  ,  , Fatal(1) , Destroyed ,  , N231GJ , MOONEY , M20K , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , CRUISE , Probable Cause ,  
20001208X08229 , Accident , NYC97LA125B , 06/22/1997 ,W.HAMPTON BEACH,NY,NASSAU COUNTY,36,059, FOK , FRANCIS S GABRESKI , Fatal(1) , Destroyed ,  , N77TY , Smith , SONERAI-I , Yes ,1, Reciprocating ,  ,  , Unknown ,  ,1,1,0,0, VMC , MANEUVERING , Probable Cause , 12/31/1998 
20001214X44569 , Accident , LAX83FA453 , 09/21/1983 ,CLEARLAKE OAKS,CA,LAKE COUNTY,06,033,  , HIGH VALLEY , Fatal(1) , Destroyed ,  , N3727 , KECSKES , DER JAGER D-1X , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44454 , Accident , CHI83FA437 , 09/21/1983 ,RUSH CITY,MN,CHISAGO COUNTY,27,025, 54Y , RUSH CITY MUNI , Fatal(1) , Substantial ,  , N2441Q , JILEK-SMITH MINIPLANE , DSA-M3 , Yes ,1, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44384 , Accident , ANC83FA180 , 09/21/1983 ,VALDEZ,AK,VALDEZ-CORDOVA CENSUS AREA,02,261,  ,  , Fatal(2) , Substantial ,  , N4559F , CESSNA ,185, No ,1, Reciprocating ,  , NSCH , Unknown ," KENNETH C. SUMEY, COLUMBIA AIR ",2,0,0,0, VMC , APPROACH , Probable Cause ,  
20010110X00215 , Accident , MIA86FA059 , 01/13/1986 ,SUMMERFIELD,FL,LEON COUNTY,12,073,  , SUMMERFIELD , Fatal(1) , Destroyed ,  , N714AY , CESSNA , 150M , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44566 , Accident , LAX83FA444 , 09/18/1983 ,SANTA ANA,CA,ORANGE COUNTY,06,059, SNA , JOHN WAYNE , Fatal(1) , Minor ,  , N8052M , CESSNA , T210M , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,1, VMC , STANDING , Probable Cause ,  
20001208X08663 , Accident , LAX97FA291 , 08/17/1997 ,VAN NUYS,CA,LOS ANGELES COUNTY,06,037,  ,  , Fatal(1) , Destroyed ,  , N10HJ , Hefner Pitts , S1S , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , CLIMB , Probable Cause , 05/04/1998 
20001214X44525 , Accident , FTW83FA431 , 09/18/1983 ,NACOGDOCHES,TX,NACOGDOCHES COUNTY,48,347, OCH , EAST TEXAS REGIONAL , Fatal(2) , Destroyed ,  , N111QL , Rockwell , 690A , No ,2, Turbo Prop ,  ,  , Positioning ,  ,2,0,0,0, IMC , APPROACH , Probable Cause ,  
20001208X08229 , Accident , NYC97LA125A , 06/22/1997 ,W.HAMPTON BEACH,NY,NASSAU COUNTY,36,059, FOK , FRANCIS S GABRESKI , Fatal(1) , Destroyed ,  , N20CS , Shafer , SONERAI-I , Yes ,1, Reciprocating ,  ,  , Unknown ,  ,1,1,0,0, VMC , MANEUVERING , Probable Cause , 12/31/1998 
20001214X44663 , Accident , NYC83FA245 , 09/17/1983 ,NEW CUMBERLAND,PA,CUMBERLAND COUNTY,42,041,  , CAPITAL CITY , Fatal(4) , Destroyed ,  , N2330U , BEECH , 19A , No ,1, Reciprocating ,  ,  , Unknown ,  ,4,0,0,0, UNK , TAKEOFF , Probable Cause ,  
20001214X44451 , Accident , CHI83FA410 , 09/17/1983 ,FORESTVILLE,WI,DOOR COUNTY,55,029,  ,  , Fatal(2) , Destroyed ,  , N15651 , PIPER , PA-28-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44623 , Accident , MIA83FU006 , 09/15/1983 ,MIAMI,FL,MIAMI-DADE COUNTY,12,086,  ,  , Fatal(2) , Destroyed ,  , NONE , AMERICAN AEROLIGHTS , EAGLE-2 , Yes ,1, Reciprocating ,  , UNK , Instructional ,  ,2,0,0,0, VMC , APPROACH , Probable Cause ,  
20001213X28371 , Accident , MIA89GA144 , 05/02/1989 ,SUMMERLAND KEY,FL,LEON COUNTY,12,073,  ,  , Fatal(2) , Destroyed ,  , N28889 , DOUGLAS , C-47 , No ,2, Reciprocating ,  , UNK , Public Aircraft ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause , 04/24/1990 
20001214X44582 , Accident , LAX83FVG17 , 09/15/1983 ,TULELAKE,CA,SISKIYOU COUNTY,06,093,  ,  , Fatal(1) , Destroyed ,  , N871H , HILLER , UH12L , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20010220X00467 , Accident , FTW01FA063 , 02/10/2001 ,Pecan Island,LA,EAST BATON ROUGE PARISH,22,033,  ,  , Fatal(2) , Destroyed ,  , N901NL , Aero Vodochody , L-39C , No ,1, Turbo Fan ,  ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/29/2003 
20060712X00926 , Accident , NYC06FA155 , 06/25/2006 ,Tafton,PA,DAUPHIN COUNTY,42,043,  , NONE , Fatal(3) , Destroyed ,  , N8371X , Piper , PA-34-220T , No ,2, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , IMC , CRUISE , Probable Cause , 08/30/2007 
20001214X44610 , Accident , LAX83LA467 , 09/14/1983 ,DAVENPORT,CA,SANTA CRUZ COUNTY,06,087,  ,  , Fatal(1) , Destroyed ,  , N206TB , de Havilland , B-206 , No ,2, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , MANEUVERING , Probable Cause ,  
20001214X44630 , Accident , MIA83LA229 , 09/12/1983 ,MIAMI,FL,MIAMI-DADE COUNTY,12,086, TMB , TAMIAMI , Fatal(1) , Minor ,  , N8366L , CESSNA , 172I , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,1, VMC , STANDING , Probable Cause ,  
20001214X44667 , Accident , NYC83FA254 , 09/11/1983 ,PROVINCETOWN,MA,BARNSTABLE COUNTY,25,001, PVC , PROVINCETOWN MUN , Fatal(3) , Destroyed ,  , N28077 , BELLANCA , 17-31ATC , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , UNKNOWN , Probable Cause ,  
20001214X44523 , Accident , FTW83FA424 , 09/11/1983 ,PLAINVIEW,TX,HALE COUNTY,48,189, PVW , HALE COUNTY , Fatal(1) , Destroyed ,  , N29561 , PARTENAVIA , P68C , No ,2, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44407 , Accident , ATL83FA365 , 09/11/1983 ,MILLINGTON,TN,SHELBY COUNTY,47,157,  , CHARELS BAKER , Fatal(2) , Destroyed ,  , N9789Z , NORTH AMERICAN , SNJ , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44640 , Accident , MKC83FA216 , 09/10/1983 ,TRENTON,MO,GRUNDY COUNTY,29,079, TRX , TRENTON MUNICIPAL , Fatal(1) , Substantial ,  , N372T , PIPER , PA-14 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , APPROACH , Probable Cause ,  
20001214X44618 , Accident , MIA83FA227 , 09/10/1983 ,LAKE HAMILTON,FL,POLK COUNTY,12,105,  ,  , Fatal(1) , Destroyed ,  , N9510U , STOL AIRCRAFT , UC-1 , No ,2, Reciprocating ,  ,  , Instructional ,  ,1,1,  ,  , VMC , LANDING , Probable Cause ,  
20001214X44562 , Accident , LAX83FA435 , 09/10/1983 ,MESA,AZ,MARICOPA COUNTY,04,013,  ,  , Fatal(1) , Destroyed ,  , N2309E , CASSUTT , 3-M , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001208X07054 , Accident , LAX97FA036 , 11/14/1996 ,VAN NUYS,CA,LOS ANGELES COUNTY,06,037, VNY , VAN NUYS , Fatal(1) , Destroyed ,  , N8046M , Cessna , 310I , No ,2, Reciprocating ,  , NSCH , Unknown , AEX AIR ,1,0,0,0, IMC , GO-AROUND , Probable Cause , 04/23/1998 
20001214X44414 , Accident , ATL83FIG07 , 09/10/1983 ,BERLIN,MD,WORCESTER COUNTY,24,047,  ,  , Fatal(1) , Destroyed ,  , N90916 , BELLANCA , 8GCBC , No ,1, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20050817X01261 , Accident , ATL05LA140 , 08/07/2005 ,Supply,NC,DURHAM COUNTY,37,063,  ,  , Fatal(2) , Substantial ,  , N9164M , Allegro ,2000, No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , UNKNOWN , Probable Cause , 01/31/2007 
20001214X44378 , Accident , ANC83FA167 , 09/10/1983 ,KOTZEBUE,AK,NORTHWEST ARCTIC BOROUGH,02,188,  ,  , Fatal(1) , Destroyed ,  , N3421P , PIPER , PA-18 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,1, VMC , TAKEOFF , Probable Cause ,  
20020904X01525 , Accident , SEA83FA208 , 09/09/1983 ,Kalispell,MT,FLATHEAD COUNTY,30,029,  ,  , Fatal(2) , Destroyed ,  , N92368 , Cessna , 182N , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , CRUISE , Probable Cause , 07/23/2003 
20001214X44563 , Accident , LAX83FA436 , 09/08/1983 ,NEWPORT BEACH,CA,ORANGE COUNTY,06,059,  ,  , Fatal(2) , Destroyed ,  , N734RL , CESSNA , 172N , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44496 , Accident , DEN83FA214 , 09/08/1983 ,SILVERTON,CO,SAN JUAN COUNTY,08,111,  ,  , Fatal(1) , Destroyed ,  , N758PB , CESSNA , R172K , No ,1, Reciprocating ,  ,  , Business ,  ,1,0,0,0, IMC , CRUISE , Probable Cause ,  
20001214X44576 , Accident , LAX83FU016 , 09/07/1983 ,VISALIA,CA,TULARE COUNTY,06,107,  ,  , Fatal(1) , Substantial ,  , NONE , EIPPER , MX , Yes ,1, Reciprocating ,  , UNK , Instructional ,  ,1,0,0,0, VMC , APPROACH , Probable Cause ,  
20001214X44452 , Accident , CHI83FA419 , 09/07/1983 ,LAPEER,MI,LAPEER COUNTY,26,087, D95 , DUPONT LAPEER , Fatal(1) , Destroyed ,  , N275HW , WARREN , MONERI S , Yes ,0, Unknown ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20090712X04528 , Accident , ERA09LA398 , 07/11/2009 ,Switzerland,FL,LEON COUNTY,12,073,  ,  , Fatal(2) , Destroyed , Airplane , N132JB , BARBER JOHN A , GLASAIR , Yes ,1, Reciprocating , Part 91: General Aviation , NSCH , Personal ,  ,2,  ,  ,  , VMC ,  , Probable Cause , 01/07/2011 
20001214X44560 , Accident , LAX83FA424 , 09/06/1983 ,SAN MARCOS,CA,SAN DIEGO COUNTY,06,073,  ,  , Fatal(4) , Destroyed ,  , N8196J , PIPER , PA-32-301T , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, IMC , CRUISE , Probable Cause ,  
20001214X44377 , Accident , ANC83FA161 , 09/05/1983 ,KASILOF,AK,KENAI PENINSULA BOROUGH,02,122,  ,  , Fatal(3) , Substantial ,  , N88374 , BELLANCA , 7GCBC , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , DESCENT , Probable Cause ,  
20001214X44522 , Accident , FTW83FA416 , 09/04/1983 ,ALTUS,OK,JACKSON COUNTY,40,065, AXS , ALTUS , Fatal(8) , Destroyed ,  , N111FN , CESSNA , 421C , No ,2, Reciprocating ,  ,  , Personal ,  ,8,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44575 , Accident , LAX83FU015 , 09/03/1983 ,ROSEVILLE,CA,PLACER COUNTY,06,061,  ,  , Fatal(1) , Substantial ,  , NONE , WASPAIR TOMCAT , HM-81 , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , UNKNOWN , Probable Cause ,  
20001214X44557 , Accident , LAX83FA419 , 09/03/1983 ,MESA,AZ,MARICOPA COUNTY,04,013,  ,  , Fatal(1) , Destroyed ,  , N369Y , EAA BIPLANE , A-1 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001211X13289 , Accident , ANC93LA174 , 09/11/1993 ,SWIKSHAK BAY,AK,JUNEAU CITY AND BOROUGH,02,110,  ,  , Fatal(1) , Substantial ,  , N9707Z , CESSNA ,206, No ,1, Reciprocating ,  ,  , Business ,  ,1,0,4,0, VMC , TAKEOFF , Probable Cause , 10/20/1994 
20050317X00328 , Accident , DFW05FA086 , 03/10/2005 ,Shelbyville,TX,HAYS COUNTY,48,209,  ,  , Fatal(3) , Substantial ,  , N85BH , Bell , 206B-3 , No ,1, Turbo Shaft ,  ,  , Aerial Application ,  ,3,  ,  ,  , VMC , MANEUVERING , Probable Cause , 11/29/2006 
20001207X03520 , Accident , NYC95FA103 , 05/08/1995 ,TOANO,VA,RICHMOND CITY,51,760,  ,  , Fatal(1) , Substantial ,  , N8311A , ROBINSON , R-22 BETA , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,1,0, VMC , APPROACH , Probable Cause , 11/08/1995 
20001214X44637 , Accident , MKC83FA209 , 09/01/1983 ,UNIONVILLE,MO,PUTNAM COUNTY,29,171, K43 , UNIONVILLE , Fatal(1) , Destroyed ,  , N3819E , PIPER , PA-36-375 , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44520 , Accident , FTW83FA409 , 09/01/1983 ,HOUSTON,TX,FORT BEND COUNTY,48,157, AAP , ANDRAU AIRPARK , Fatal(2) , Destroyed ,  , N1599S , BEECH , 95-A55 , No ,2, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , TAKEOFF , Probable Cause ,  
